1315	43949	749	1	3578.2700
1316	43950	750	1	3578.2700
1317	43951	750	1	3578.2700
1318	43952	751	1	3578.2700
1319	43953	770	1	699.0982
1320	43954	750	1	3578.2700
1321	43955	753	1	3578.2700
1322	43956	771	1	3399.9900
1323	43957	752	1	3578.2700
1324	43958	751	1	3578.2700
1325	43959	775	1	3374.9900
1326	43960	776	1	3374.9900
1327	43961	750	1	3578.2700
1328	43962	751	1	3578.2700
1329	43963	753	1	3578.2700
1330	43964	751	1	3578.2700
1331	43965	778	1	3374.9900
1332	43966	774	1	3399.9900
1333	43967	752	1	3578.2700
1334	43968	752	1	3578.2700
1335	43969	749	1	3578.2700
1336	43970	750	1	3578.2700
1337	43971	753	1	3578.2700
1338	43972	753	1	3578.2700
1339	43973	751	1	3578.2700
1340	43974	751	1	3578.2700
1341	43975	751	1	3578.2700
1342	43976	749	1	3578.2700
1343	43977	751	1	3578.2700
1344	43978	749	1	3578.2700
1345	43979	760	1	699.0982
1346	43980	778	1	3374.9900
1347	43981	753	1	3578.2700
1348	43982	770	1	699.0982
1349	43983	753	1	3578.2700
1350	43984	750	1	3578.2700
1351	43985	752	1	3578.2700
1352	43986	749	1	3578.2700
1353	43987	749	1	3578.2700
1354	43988	771	1	3399.9900
1355	43989	751	1	3578.2700
1356	43990	771	1	3399.9900
1357	43991	749	1	3578.2700
1358	43992	750	1	3578.2700
1359	43993	753	1	3578.2700
1360	43994	753	1	3578.2700
1361	43995	751	1	3578.2700
1362	43996	749	1	3578.2700
1363	43997	749	1	3578.2700
1364	43998	775	1	3374.9900
1365	43999	750	1	3578.2700
1366	44000	750	1	3578.2700
1367	44001	752	1	3578.2700
1368	44002	767	1	699.0982
1369	44003	770	1	699.0982
1370	44004	749	1	3578.2700
1371	44005	766	1	699.0982
1372	44006	749	1	3578.2700
1373	44007	759	1	699.0982
1374	44008	751	1	3578.2700
1375	44009	753	1	3578.2700
1376	44010	749	1	3578.2700
1377	44011	749	1	3578.2700
1378	44012	776	1	3374.9900
1379	44013	751	1	3578.2700
1380	44014	752	1	3578.2700
1381	44015	750	1	3578.2700
1382	44016	777	1	3374.9900
1383	44017	749	1	3578.2700
1384	44018	777	1	3374.9900
1385	44019	749	1	3578.2700
1386	44020	750	1	3578.2700
1387	44021	775	1	3374.9900
1388	44022	752	1	3578.2700
1389	44023	776	1	3374.9900
1390	44024	753	1	3578.2700
1391	44025	753	1	3578.2700
1392	44026	749	1	3578.2700
1393	44027	749	1	3578.2700
1394	44028	751	1	3578.2700
1395	44029	777	1	3374.9900
1396	44030	750	1	3578.2700
1397	44031	752	1	3578.2700
1398	44032	771	1	3399.9900
1399	44033	753	1	3578.2700
1400	44034	752	1	3578.2700
1401	44035	751	1	3578.2700
1402	44036	749	1	3578.2700
1403	44037	763	1	699.0982
1404	44038	771	1	3399.9900
1405	44039	770	1	699.0982
1406	44040	778	1	3374.9900
1407	44041	752	1	3578.2700
1408	44042	752	1	3578.2700
1409	44043	750	1	3578.2700
1410	44044	753	1	3578.2700
1411	44045	771	1	3399.9900
1412	44046	752	1	3578.2700
1413	44047	771	1	3399.9900
1414	44048	753	1	3578.2700
1415	44049	753	1	3578.2700
1416	44050	749	1	3578.2700
1417	44051	749	1	3578.2700
1418	44052	753	1	3578.2700
1419	44053	768	1	699.0982
1420	44054	753	1	3578.2700
1421	44055	749	1	3578.2700
1422	44056	753	1	3578.2700
1423	44057	768	1	699.0982
1424	44058	777	1	3374.9900
1425	44059	752	1	3578.2700
1426	44060	770	1	699.0982
1427	44061	749	1	3578.2700
1428	44062	749	1	3578.2700
1429	44063	771	1	3399.9900
1430	44064	749	1	3578.2700
1431	44065	749	1	3578.2700
1432	44066	771	1	3399.9900
1433	44067	749	1	3578.2700
1434	44068	752	1	3578.2700
1435	44069	776	1	3374.9900
1436	44070	776	1	3374.9900
1437	44071	752	1	3578.2700
1438	44072	750	1	3578.2700
1439	44073	778	1	3374.9900
2033	44134	749	1	3578.2700
2034	44135	749	1	3578.2700
2035	44136	750	1	3578.2700
2036	44137	753	1	3578.2700
2037	44138	749	1	3578.2700
2038	44139	750	1	3578.2700
2039	44140	750	1	3578.2700
2040	44141	752	1	3578.2700
2041	44142	752	1	3578.2700
2042	44143	752	1	3578.2700
2043	44144	751	1	3578.2700
2044	44145	749	1	3578.2700
2045	44146	752	1	3578.2700
2046	44147	749	1	3578.2700
2047	44148	749	1	3578.2700
2048	44149	751	1	3578.2700
2049	44150	751	1	3578.2700
2050	44151	763	1	699.0982
2051	44152	773	1	3399.9900
2052	44153	751	1	3578.2700
2053	44154	750	1	3578.2700
2054	44155	752	1	3578.2700
2055	44156	773	1	3399.9900
2056	44157	753	1	3578.2700
2057	44158	750	1	3578.2700
2058	44159	750	1	3578.2700
2059	44160	751	1	3578.2700
2060	44161	753	1	3578.2700
2061	44162	750	1	3578.2700
2062	44163	753	1	3578.2700
2063	44164	749	1	3578.2700
2064	44165	752	1	3578.2700
2065	44166	768	1	699.0982
2066	44167	753	1	3578.2700
2067	44168	752	1	3578.2700
2068	44169	750	1	3578.2700
2069	44170	753	1	3578.2700
2070	44171	752	1	3578.2700
2071	44172	768	1	699.0982
2072	44173	751	1	3578.2700
2073	44174	750	1	3578.2700
2074	44175	752	1	3578.2700
2075	44176	753	1	3578.2700
2076	44177	777	1	3374.9900
2077	44178	751	1	3578.2700
2078	44179	777	1	3374.9900
2079	44180	774	1	3399.9900
2080	44181	751	1	3578.2700
2081	44182	749	1	3578.2700
2082	44183	749	1	3578.2700
2083	44184	753	1	3578.2700
2084	44185	749	1	3578.2700
2085	44186	774	1	3399.9900
2086	44187	752	1	3578.2700
2087	44188	766	1	699.0982
2088	44189	760	1	699.0982
2089	44190	775	1	3374.9900
2090	44191	749	1	3578.2700
2091	44192	751	1	3578.2700
2092	44193	751	1	3578.2700
2093	44194	749	1	3578.2700
2094	44195	752	1	3578.2700
2095	44196	753	1	3578.2700
2096	44197	751	1	3578.2700
2097	44198	749	1	3578.2700
2098	44199	752	1	3578.2700
2099	44200	750	1	3578.2700
2100	44201	752	1	3578.2700
2101	44202	750	1	3578.2700
2102	44203	751	1	3578.2700
2103	44204	767	1	699.0982
2104	44205	751	1	3578.2700
2105	44206	774	1	3399.9900
2106	44207	752	1	3578.2700
2107	44208	774	1	3399.9900
2108	44209	750	1	3578.2700
2109	44210	749	1	3578.2700
2110	44211	752	1	3578.2700
2111	44212	751	1	3578.2700
2112	44213	749	1	3578.2700
2113	44214	750	1	3578.2700
2114	44215	751	1	3578.2700
2115	44216	753	1	3578.2700
2116	44217	749	1	3578.2700
2117	44218	750	1	3578.2700
2118	44219	768	1	699.0982
2119	44220	772	1	3399.9900
2120	44221	753	1	3578.2700
2121	44222	750	1	3578.2700
2122	44223	749	1	3578.2700
2123	44224	753	1	3578.2700
2124	44225	760	1	699.0982
2125	44226	752	1	3578.2700
2126	44227	776	1	3374.9900
2127	44228	771	1	3399.9900
2128	44229	771	1	3399.9900
2129	44230	751	1	3578.2700
2130	44231	766	1	699.0982
2131	44232	751	1	3578.2700
2132	44233	749	1	3578.2700
2133	44234	751	1	3578.2700
2134	44235	752	1	3578.2700
2135	44236	751	1	3578.2700
2136	44237	749	1	3578.2700
2137	44238	750	1	3578.2700
2138	44239	750	1	3578.2700
2139	44240	750	1	3578.2700
2140	44241	752	1	3578.2700
2141	44242	752	1	3578.2700
2142	44243	751	1	3578.2700
2143	44244	751	1	3578.2700
2144	44245	764	1	699.0982
2145	44246	751	1	3578.2700
2146	44247	749	1	3578.2700
2147	44248	752	1	3578.2700
2148	44249	752	1	3578.2700
2149	44250	751	1	3578.2700
2150	44251	750	1	3578.2700
2151	44252	751	1	3578.2700
2152	44253	749	1	3578.2700
2153	44254	753	1	3578.2700
2154	44255	769	1	699.0982
2155	44256	751	1	3578.2700
2156	44257	752	1	3578.2700
2157	44258	749	1	3578.2700
2158	44259	751	1	3578.2700
2159	44260	751	1	3578.2700
2160	44261	751	1	3578.2700
2161	44262	760	1	699.0982
2162	44263	749	1	3578.2700
2163	44264	752	1	3578.2700
2164	44265	759	1	699.0982
2165	44266	767	1	699.0982
2166	44267	767	1	699.0982
2167	44268	751	1	3578.2700
2168	44269	762	1	699.0982
2169	44270	753	1	3578.2700
2170	44271	753	1	3578.2700
2171	44272	750	1	3578.2700
2172	44273	750	1	3578.2700
2173	44274	753	1	3578.2700
2174	44275	750	1	3578.2700
2175	44276	752	1	3578.2700
2176	44277	750	1	3578.2700
2177	44278	749	1	3578.2700
2178	44279	752	1	3578.2700
2678	44320	753	1	3578.2700
2679	44321	750	1	3578.2700
2680	44322	763	1	699.0982
2681	44323	771	1	3399.9900
2682	44324	750	1	3578.2700
2683	44325	778	1	3374.9900
2684	44326	751	1	3578.2700
2685	44327	753	1	3578.2700
2686	44328	749	1	3578.2700
2687	44329	750	1	3578.2700
2688	44330	751	1	3578.2700
2689	44331	750	1	3578.2700
2690	44332	749	1	3578.2700
2691	44333	772	1	3399.9900
2692	44334	750	1	3578.2700
2693	44335	761	1	699.0982
2694	44336	772	1	3399.9900
2695	44337	778	1	3374.9900
2696	44338	753	1	3578.2700
2697	44339	750	1	3578.2700
2698	44340	753	1	3578.2700
2699	44341	775	1	3374.9900
2700	44342	759	1	699.0982
2701	44343	753	1	3578.2700
2702	44344	749	1	3578.2700
2703	44345	752	1	3578.2700
2704	44346	767	1	699.0982
2705	44347	751	1	3578.2700
2706	44348	752	1	3578.2700
2707	44349	750	1	3578.2700
2708	44350	751	1	3578.2700
2709	44351	753	1	3578.2700
2710	44352	750	1	3578.2700
2711	44353	762	1	699.0982
2712	44354	767	1	699.0982
2713	44355	774	1	3399.9900
2714	44356	772	1	3399.9900
2715	44357	749	1	3578.2700
2716	44358	749	1	3578.2700
2717	44359	750	1	3578.2700
2718	44360	750	1	3578.2700
2719	44361	749	1	3578.2700
2720	44362	749	1	3578.2700
2721	44363	751	1	3578.2700
2722	44364	775	1	3374.9900
2723	44365	752	1	3578.2700
2724	44366	752	1	3578.2700
2725	44367	763	1	699.0982
2726	44368	753	1	3578.2700
2727	44369	749	1	3578.2700
2728	44370	752	1	3578.2700
2729	44371	750	1	3578.2700
2730	44372	749	1	3578.2700
2731	44373	749	1	3578.2700
2732	44374	749	1	3578.2700
2733	44375	749	1	3578.2700
2734	44376	776	1	3374.9900
2735	44377	749	1	3578.2700
2736	44378	776	1	3374.9900
2737	44379	778	1	3374.9900
2738	44380	749	1	3578.2700
2739	44381	752	1	3578.2700
2740	44382	774	1	3399.9900
2741	44383	749	1	3578.2700
2742	44384	750	1	3578.2700
2743	44385	753	1	3578.2700
2744	44386	751	1	3578.2700
2745	44387	778	1	3374.9900
2746	44388	749	1	3578.2700
2747	44389	752	1	3578.2700
2748	44390	753	1	3578.2700
2749	44391	752	1	3578.2700
2750	44392	753	1	3578.2700
2751	44393	772	1	3399.9900
2752	44394	752	1	3578.2700
2753	44395	753	1	3578.2700
2754	44396	772	1	3399.9900
2755	44397	764	1	699.0982
2756	44398	751	1	3578.2700
2757	44399	750	1	3578.2700
2758	44400	751	1	3578.2700
2759	44401	751	1	3578.2700
2760	44402	753	1	3578.2700
2761	44403	777	1	3374.9900
2762	44404	753	1	3578.2700
2763	44405	749	1	3578.2700
2764	44406	752	1	3578.2700
2765	44407	778	1	3374.9900
2766	44408	778	1	3374.9900
2767	44409	759	1	699.0982
2768	44410	749	1	3578.2700
2769	44411	751	1	3578.2700
2770	44412	776	1	3374.9900
2771	44413	749	1	3578.2700
2772	44414	750	1	3578.2700
2773	44415	751	1	3578.2700
2774	44416	772	1	3399.9900
2775	44417	750	1	3578.2700
2776	44418	750	1	3578.2700
2777	44419	749	1	3578.2700
2778	44420	750	1	3578.2700
2779	44421	752	1	3578.2700
2780	44422	762	1	699.0982
2781	44423	752	1	3578.2700
2782	44424	751	1	3578.2700
2783	44425	750	1	3578.2700
2784	44426	753	1	3578.2700
2785	44427	753	1	3578.2700
2786	44428	752	1	3578.2700
2787	44429	753	1	3578.2700
2788	44430	752	1	3578.2700
2789	44431	751	1	3578.2700
2790	44432	753	1	3578.2700
2791	44433	751	1	3578.2700
2792	44434	749	1	3578.2700
2793	44435	751	1	3578.2700
2794	44436	760	1	699.0982
2795	44437	771	1	3399.9900
2796	44438	751	1	3578.2700
2797	44439	749	1	3578.2700
2798	44440	751	1	3578.2700
2799	44441	751	1	3578.2700
2800	44442	766	1	699.0982
2801	44443	749	1	3578.2700
2802	44444	750	1	3578.2700
2803	44445	753	1	3578.2700
2804	44446	752	1	3578.2700
2805	44447	751	1	3578.2700
2806	44448	750	1	3578.2700
2807	44449	751	1	3578.2700
2808	44450	749	1	3578.2700
2809	44451	752	1	3578.2700
2810	44452	765	1	699.0982
2811	44453	749	1	3578.2700
2812	44454	749	1	3578.2700
2813	44455	751	1	3578.2700
2814	44456	759	1	699.0982
2815	44457	750	1	3578.2700
2816	44458	753	1	3578.2700
2817	44459	753	1	3578.2700
2818	44460	766	1	699.0982
2819	44461	752	1	3578.2700
2820	44462	750	1	3578.2700
2821	44463	765	1	699.0982
2822	44464	753	1	3578.2700
2823	44465	759	1	699.0982
2824	44466	766	1	699.0982
2825	44467	773	1	3399.9900
2826	44468	778	1	3374.9900
2827	44469	753	1	3578.2700
2828	44470	752	1	3578.2700
2829	44471	760	1	699.0982
2830	44472	751	1	3578.2700
2831	44473	751	1	3578.2700
2832	44474	764	1	699.0982
2833	44475	772	1	3399.9900
2834	44476	753	1	3578.2700
2835	44477	749	1	3578.2700
2836	44478	753	1	3578.2700
2837	44479	777	1	3374.9900
2838	44480	777	1	3374.9900
3945	44571	774	1	3399.9900
3946	44572	753	1	3578.2700
3947	44573	774	1	3399.9900
3948	44574	776	1	3374.9900
3949	44575	771	1	3399.9900
3950	44576	752	1	3578.2700
3951	44577	753	1	3578.2700
3952	44578	753	1	3578.2700
3953	44579	751	1	3578.2700
3954	44580	753	1	3578.2700
3955	44581	775	1	3374.9900
3956	44582	773	1	3399.9900
3957	44583	749	1	3578.2700
3958	44584	752	1	3578.2700
3959	44585	751	1	3578.2700
3960	44586	753	1	3578.2700
3961	44587	750	1	3578.2700
3962	44588	770	1	699.0982
3963	44589	773	1	3399.9900
3964	44590	749	1	3578.2700
3965	44591	764	1	699.0982
3966	44592	753	1	3578.2700
3967	44593	752	1	3578.2700
3968	44594	749	1	3578.2700
3969	44595	772	1	3399.9900
3970	44596	752	1	3578.2700
3971	44597	749	1	3578.2700
3972	44598	775	1	3374.9900
3973	44599	749	1	3578.2700
3974	44600	753	1	3578.2700
3975	44601	772	1	3399.9900
3976	44602	753	1	3578.2700
3977	44603	770	1	699.0982
3978	44604	760	1	699.0982
3979	44605	753	1	3578.2700
3980	44606	752	1	3578.2700
3981	44607	749	1	3578.2700
3982	44608	752	1	3578.2700
3983	44609	750	1	3578.2700
3984	44610	752	1	3578.2700
3985	44611	753	1	3578.2700
3986	44612	750	1	3578.2700
3987	44613	752	1	3578.2700
3988	44614	751	1	3578.2700
3989	44615	753	1	3578.2700
3990	44616	753	1	3578.2700
3991	44617	752	1	3578.2700
3992	44618	753	1	3578.2700
3993	44619	751	1	3578.2700
3994	44620	751	1	3578.2700
3995	44621	752	1	3578.2700
3996	44622	750	1	3578.2700
3997	44623	751	1	3578.2700
3998	44624	770	1	699.0982
3999	44625	753	1	3578.2700
4000	44626	752	1	3578.2700
4001	44627	776	1	3374.9900
4002	44628	775	1	3374.9900
4003	44629	750	1	3578.2700
4004	44630	751	1	3578.2700
4005	44631	749	1	3578.2700
4006	44632	753	1	3578.2700
4007	44633	749	1	3578.2700
4008	44634	750	1	3578.2700
4009	44635	749	1	3578.2700
4010	44636	753	1	3578.2700
4011	44637	750	1	3578.2700
4012	44638	749	1	3578.2700
4013	44639	764	1	699.0982
4014	44640	752	1	3578.2700
4015	44641	752	1	3578.2700
4016	44642	764	1	699.0982
4017	44643	753	1	3578.2700
4018	44644	750	1	3578.2700
4019	44645	771	1	3399.9900
4020	44646	771	1	3399.9900
4021	44647	751	1	3578.2700
4022	44648	771	1	3399.9900
4023	44649	771	1	3399.9900
4024	44650	778	1	3374.9900
4025	44651	752	1	3578.2700
4026	44652	777	1	3374.9900
4027	44653	762	1	699.0982
4028	44654	752	1	3578.2700
4029	44655	773	1	3399.9900
4030	44656	750	1	3578.2700
4031	44657	777	1	3374.9900
4032	44658	751	1	3578.2700
4033	44659	752	1	3578.2700
4034	44660	749	1	3578.2700
4035	44661	767	1	699.0982
4036	44662	776	1	3374.9900
4037	44663	752	1	3578.2700
4038	44664	750	1	3578.2700
4039	44665	766	1	699.0982
4040	44666	752	1	3578.2700
4041	44667	749	1	3578.2700
4042	44668	752	1	3578.2700
4043	44669	777	1	3374.9900
4044	44670	752	1	3578.2700
4045	44671	750	1	3578.2700
4046	44672	749	1	3578.2700
4047	44673	753	1	3578.2700
4048	44674	753	1	3578.2700
4049	44675	767	1	699.0982
4050	44676	751	1	3578.2700
4051	44677	749	1	3578.2700
4052	44678	749	1	3578.2700
4053	44679	773	1	3399.9900
4054	44680	751	1	3578.2700
4055	44681	770	1	699.0982
4056	44682	749	1	3578.2700
4057	44683	751	1	3578.2700
4058	44684	749	1	3578.2700
4059	44685	749	1	3578.2700
4060	44686	752	1	3578.2700
4061	44687	770	1	699.0982
4062	44688	749	1	3578.2700
4063	44689	749	1	3578.2700
4064	44690	771	1	3399.9900
4065	44691	773	1	3399.9900
4066	44692	750	1	3578.2700
4067	44693	750	1	3578.2700
4068	44694	750	1	3578.2700
4069	44695	773	1	3399.9900
4070	44696	752	1	3578.2700
4071	44697	749	1	3578.2700
4072	44698	762	1	699.0982
4073	44699	752	1	3578.2700
4074	44700	753	1	3578.2700
4075	44701	767	1	699.0982
4076	44702	753	1	3578.2700
4077	44703	750	1	3578.2700
4078	44704	777	1	3374.9900
4079	44705	750	1	3578.2700
4080	44706	750	1	3578.2700
4081	44707	750	1	3578.2700
4082	44708	777	1	3374.9900
4083	44709	750	1	3578.2700
4084	44710	752	1	3578.2700
4085	44711	749	1	3578.2700
4086	44712	775	1	3374.9900
4087	44713	752	1	3578.2700
4088	44714	752	1	3578.2700
4089	44715	753	1	3578.2700
4090	44716	753	1	3578.2700
4091	44717	767	1	699.0982
4092	44718	753	1	3578.2700
4093	44719	752	1	3578.2700
4094	44720	750	1	3578.2700
4095	44721	770	1	699.0982
4096	44722	749	1	3578.2700
4097	44723	772	1	3399.9900
4098	44724	753	1	3578.2700
4099	44725	772	1	3399.9900
4100	44726	765	1	699.0982
4101	44727	752	1	3578.2700
4102	44728	771	1	3399.9900
4103	44729	749	1	3578.2700
4104	44730	750	1	3578.2700
4105	44731	751	1	3578.2700
4106	44732	751	1	3578.2700
4107	44733	752	1	3578.2700
4108	44734	752	1	3578.2700
4109	44735	750	1	3578.2700
4110	44736	763	1	699.0982
4111	44737	753	1	3578.2700
4112	44738	752	1	3578.2700
4113	44739	751	1	3578.2700
4917	44803	749	1	3578.2700
4918	44804	749	1	3578.2700
4919	44805	753	1	3578.2700
4920	44806	750	1	3578.2700
4921	44807	777	1	3374.9900
4922	44808	750	1	3578.2700
4923	44809	770	1	699.0982
4924	44810	750	1	3578.2700
4925	44811	750	1	3578.2700
4926	44812	753	1	3578.2700
4927	44813	751	1	3578.2700
4928	44814	752	1	3578.2700
4929	44815	778	1	3374.9900
4930	44816	751	1	3578.2700
4931	44817	751	1	3578.2700
4932	44818	752	1	3578.2700
4933	44819	752	1	3578.2700
4934	44820	777	1	3374.9900
4935	44821	772	1	3399.9900
4936	44822	750	1	3578.2700
4937	44823	752	1	3578.2700
4938	44824	751	1	3578.2700
4939	44825	751	1	3578.2700
4940	44826	753	1	3578.2700
4941	44827	771	1	3399.9900
4942	44828	751	1	3578.2700
4943	44829	766	1	699.0982
4944	44830	753	1	3578.2700
4945	44831	777	1	3374.9900
4946	44832	750	1	3578.2700
4947	44833	749	1	3578.2700
4948	44834	777	1	3374.9900
4949	44835	750	1	3578.2700
4950	44836	753	1	3578.2700
4951	44837	751	1	3578.2700
4952	44838	750	1	3578.2700
4953	44839	753	1	3578.2700
4954	44840	753	1	3578.2700
4955	44841	753	1	3578.2700
4956	44842	749	1	3578.2700
4957	44843	751	1	3578.2700
4958	44844	753	1	3578.2700
4959	44845	752	1	3578.2700
4960	44846	753	1	3578.2700
4961	44847	773	1	3399.9900
4962	44848	775	1	3374.9900
4963	44849	760	1	699.0982
4964	44850	767	1	699.0982
4965	44851	749	1	3578.2700
4966	44852	750	1	3578.2700
4967	44853	775	1	3374.9900
4968	44854	750	1	3578.2700
4969	44855	759	1	699.0982
4970	44856	763	1	699.0982
4971	44857	749	1	3578.2700
4972	44858	751	1	3578.2700
4973	44859	749	1	3578.2700
4974	44860	749	1	3578.2700
4975	44861	753	1	3578.2700
4976	44862	752	1	3578.2700
4977	44863	749	1	3578.2700
4978	44864	775	1	3374.9900
4979	44865	778	1	3374.9900
4980	44866	777	1	3374.9900
4981	44867	752	1	3578.2700
4982	44868	752	1	3578.2700
4983	44869	751	1	3578.2700
4984	44870	750	1	3578.2700
4985	44871	772	1	3399.9900
4986	44872	751	1	3578.2700
4987	44873	751	1	3578.2700
4988	44874	759	1	699.0982
4989	44875	752	1	3578.2700
4990	44876	751	1	3578.2700
4991	44877	750	1	3578.2700
4992	44878	750	1	3578.2700
4993	44879	749	1	3578.2700
4994	44880	750	1	3578.2700
4995	44881	752	1	3578.2700
4996	44882	750	1	3578.2700
4997	44883	753	1	3578.2700
4998	44884	751	1	3578.2700
4999	44885	749	1	3578.2700
5000	44886	753	1	3578.2700
5001	44887	749	1	3578.2700
5002	44888	749	1	3578.2700
5003	44889	775	1	3374.9900
5004	44890	773	1	3399.9900
5005	44891	749	1	3578.2700
5006	44892	752	1	3578.2700
5007	44893	753	1	3578.2700
5008	44894	775	1	3374.9900
5009	44895	778	1	3374.9900
5010	44896	773	1	3399.9900
5011	44897	753	1	3578.2700
5012	44898	749	1	3578.2700
5013	44899	778	1	3374.9900
5014	44900	753	1	3578.2700
5015	44901	752	1	3578.2700
5016	44902	753	1	3578.2700
5017	44903	752	1	3578.2700
5018	44904	777	1	3374.9900
5019	44905	751	1	3578.2700
5020	44906	750	1	3578.2700
5021	44907	761	1	699.0982
5022	44908	753	1	3578.2700
5023	44909	749	1	3578.2700
5024	44910	771	1	3399.9900
5025	44911	776	1	3374.9900
5026	44912	749	1	3578.2700
5027	44913	750	1	3578.2700
5028	44914	750	1	3578.2700
